Biomarker	Condition	label
28262306::span:983:990	28262306::span:587:603	1
28262306::span:85:98	28262306::span:52:55	1
28262306::span:85:98	28262306::span:378:381	1
28262306::span:85:98	28262306::span:884:887	1
28262306::span:85:98	28262306::span:996:999	1
28262306::span:430:443	28262306::span:52:55	1
28262306::span:430:443	28262306::span:378:381	1
28262306::span:430:443	28262306::span:884:887	1
28262306::span:430:443	28262306::span:996:999	1
28262306::span:587:603	28262306::span:52:55	1
28262306::span:587:603	28262306::span:378:381	1
28262306::span:587:603	28262306::span:884:887	1
28262306::span:587:603	28262306::span:996:999	1
28262306::span:52:55	28262306::span:85:98	1
28262306::span:52:55	28262306::span:430:443	1
28262306::span:52:55	28262306::span:587:603	1
28262306::span:378:381	28262306::span:85:98	1
28262306::span:378:381	28262306::span:430:443	1
28262306::span:378:381	28262306::span:587:603	1
28262306::span:884:887	28262306::span:85:98	1
28262306::span:884:887	28262306::span:430:443	1
28262306::span:884:887	28262306::span:587:603	1
28262306::span:996:999	28262306::span:85:98	1
28262306::span:996:999	28262306::span:430:443	1
28262306::span:996:999	28262306::span:587:603	1
28262306::span:85:98	28262306::span:32:35	1
28262306::span:85:98	28262306::span:358:361	1
28262306::span:430:443	28262306::span:32:35	1
28262306::span:430:443	28262306::span:358:361	1
28262306::span:587:603	28262306::span:32:35	1
28262306::span:587:603	28262306::span:358:361	1
28262306::span:32:35	28262306::span:85:98	1
28262306::span:32:35	28262306::span:430:443	1
28262306::span:32:35	28262306::span:587:603	1
28262306::span:358:361	28262306::span:85:98	1
28262306::span:358:361	28262306::span:430:443	1
28262306::span:358:361	28262306::span:587:603	1
28262254::span:20:33	28262254::span:38:69	1
28262254::span:20:33	28262254::span:262:293	1
28262254::span:20:33	28262254::span:485:516	1
28262254::span:20:33	28262254::span:603:633	1
28262254::span:20:33	28262254::span:746:777	1
28262254::span:20:33	28262254::span:838:868	1
28262254::span:20:33	28262254::span:998:1029	1
28262254::span:20:33	28262254::span:1096:1126	1
28262254::span:20:33	28262254::span:1181:1212	1
28262254::span:20:33	28262254::span:1334:1364	1
28262254::span:20:33	28262254::span:1597:1628	1
28262254::span:20:33	28262254::span:1937:1968	1
28262254::span:20:33	28262254::span:2035:2051	1
28262254::span:165:178	28262254::span:38:69	1
28262254::span:165:178	28262254::span:262:293	1
28262254::span:165:178	28262254::span:485:516	1
28262254::span:165:178	28262254::span:603:633	1
28262254::span:165:178	28262254::span:746:777	1
28262254::span:165:178	28262254::span:838:868	1
28262254::span:165:178	28262254::span:998:1029	1
28262254::span:165:178	28262254::span:1096:1126	1
28262254::span:165:178	28262254::span:1181:1212	1
28262254::span:165:178	28262254::span:1334:1364	1
28262254::span:165:178	28262254::span:1597:1628	1
28262254::span:165:178	28262254::span:1937:1968	1
28262254::span:165:178	28262254::span:2035:2051	1
28262254::span:349:362	28262254::span:38:69	1
28262254::span:349:362	28262254::span:262:293	1
28262254::span:349:362	28262254::span:485:516	1
28262254::span:349:362	28262254::span:603:633	1
28262254::span:349:362	28262254::span:746:777	1
28262254::span:349:362	28262254::span:838:868	1
28262254::span:349:362	28262254::span:998:1029	1
28262254::span:349:362	28262254::span:1096:1126	1
28262254::span:349:362	28262254::span:1181:1212	1
28262254::span:349:362	28262254::span:1334:1364	1
28262254::span:349:362	28262254::span:1597:1628	1
28262254::span:349:362	28262254::span:1937:1968	1
28262254::span:349:362	28262254::span:2035:2051	1
28262254::span:459:472	28262254::span:38:69	1
28262254::span:459:472	28262254::span:262:293	1
28262254::span:459:472	28262254::span:485:516	1
28262254::span:459:472	28262254::span:603:633	1
28262254::span:459:472	28262254::span:746:777	1
28262254::span:459:472	28262254::span:838:868	1
28262254::span:459:472	28262254::span:998:1029	1
28262254::span:459:472	28262254::span:1096:1126	1
28262254::span:459:472	28262254::span:1181:1212	1
28262254::span:459:472	28262254::span:1334:1364	1
28262254::span:459:472	28262254::span:1597:1628	1
28262254::span:459:472	28262254::span:1937:1968	1
28262254::span:459:472	28262254::span:2035:2051	1
28262254::span:705:718	28262254::span:38:69	1
28262254::span:705:718	28262254::span:262:293	1
28262254::span:705:718	28262254::span:485:516	1
28262254::span:705:718	28262254::span:603:633	1
28262254::span:705:718	28262254::span:746:777	1
28262254::span:705:718	28262254::span:838:868	1
28262254::span:705:718	28262254::span:998:1029	1
28262254::span:705:718	28262254::span:1096:1126	1
28262254::span:705:718	28262254::span:1181:1212	1
28262254::span:705:718	28262254::span:1334:1364	1
28262254::span:705:718	28262254::span:1597:1628	1
28262254::span:705:718	28262254::span:1937:1968	1
28262254::span:705:718	28262254::span:2035:2051	1
28262254::span:809:822	28262254::span:38:69	1
28262254::span:809:822	28262254::span:262:293	1
28262254::span:809:822	28262254::span:485:516	1
28262254::span:809:822	28262254::span:603:633	1
28262254::span:809:822	28262254::span:746:777	1
28262254::span:809:822	28262254::span:838:868	1
28262254::span:809:822	28262254::span:998:1029	1
28262254::span:809:822	28262254::span:1096:1126	1
28262254::span:809:822	28262254::span:1181:1212	1
28262254::span:809:822	28262254::span:1334:1364	1
28262254::span:809:822	28262254::span:1597:1628	1
28262254::span:809:822	28262254::span:1937:1968	1
28262254::span:809:822	28262254::span:2035:2051	1
28262254::span:1072:1085	28262254::span:38:69	1
28262254::span:1072:1085	28262254::span:262:293	1
28262254::span:1072:1085	28262254::span:485:516	1
28262254::span:1072:1085	28262254::span:603:633	1
28262254::span:1072:1085	28262254::span:746:777	1
28262254::span:1072:1085	28262254::span:838:868	1
28262254::span:1072:1085	28262254::span:998:1029	1
28262254::span:1072:1085	28262254::span:1096:1126	1
28262254::span:1072:1085	28262254::span:1181:1212	1
28262254::span:1072:1085	28262254::span:1334:1364	1
28262254::span:1072:1085	28262254::span:1597:1628	1
28262254::span:1072:1085	28262254::span:1937:1968	1
28262254::span:1072:1085	28262254::span:2035:2051	1
28262254::span:1309:1322	28262254::span:38:69	1
28262254::span:1309:1322	28262254::span:262:293	1
28262254::span:1309:1322	28262254::span:485:516	1
28262254::span:1309:1322	28262254::span:603:633	1
28262254::span:1309:1322	28262254::span:746:777	1
28262254::span:1309:1322	28262254::span:838:868	1
28262254::span:1309:1322	28262254::span:998:1029	1
28262254::span:1309:1322	28262254::span:1096:1126	1
28262254::span:1309:1322	28262254::span:1181:1212	1
28262254::span:1309:1322	28262254::span:1334:1364	1
28262254::span:1309:1322	28262254::span:1597:1628	1
28262254::span:1309:1322	28262254::span:1937:1968	1
28262254::span:1309:1322	28262254::span:2035:2051	1
28262254::span:1424:1437	28262254::span:38:69	1
28262254::span:1424:1437	28262254::span:262:293	1
28262254::span:1424:1437	28262254::span:485:516	1
28262254::span:1424:1437	28262254::span:603:633	1
28262254::span:1424:1437	28262254::span:746:777	1
28262254::span:1424:1437	28262254::span:838:868	1
28262254::span:1424:1437	28262254::span:998:1029	1
28262254::span:1424:1437	28262254::span:1096:1126	1
28262254::span:1424:1437	28262254::span:1181:1212	1
28262254::span:1424:1437	28262254::span:1334:1364	1
28262254::span:1424:1437	28262254::span:1597:1628	1
28262254::span:1424:1437	28262254::span:1937:1968	1
28262254::span:1424:1437	28262254::span:2035:2051	1
28262254::span:1573:1586	28262254::span:38:69	1
28262254::span:1573:1586	28262254::span:262:293	1
28262254::span:1573:1586	28262254::span:485:516	1
28262254::span:1573:1586	28262254::span:603:633	1
28262254::span:1573:1586	28262254::span:746:777	1
28262254::span:1573:1586	28262254::span:838:868	1
28262254::span:1573:1586	28262254::span:998:1029	1
28262254::span:1573:1586	28262254::span:1096:1126	1
28262254::span:1573:1586	28262254::span:1181:1212	1
28262254::span:1573:1586	28262254::span:1334:1364	1
28262254::span:1573:1586	28262254::span:1597:1628	1
28262254::span:1573:1586	28262254::span:1937:1968	1
28262254::span:1573:1586	28262254::span:2035:2051	1
28262254::span:1786:1799	28262254::span:38:69	1
28262254::span:1786:1799	28262254::span:262:293	1
28262254::span:1786:1799	28262254::span:485:516	1
28262254::span:1786:1799	28262254::span:603:633	1
28262254::span:1786:1799	28262254::span:746:777	1
28262254::span:1786:1799	28262254::span:838:868	1
28262254::span:1786:1799	28262254::span:998:1029	1
28262254::span:1786:1799	28262254::span:1096:1126	1
28262254::span:1786:1799	28262254::span:1181:1212	1
28262254::span:1786:1799	28262254::span:1334:1364	1
28262254::span:1786:1799	28262254::span:1597:1628	1
28262254::span:1786:1799	28262254::span:1937:1968	1
28262254::span:1786:1799	28262254::span:2035:2051	1
28262254::span:2073:2086	28262254::span:38:69	1
28262254::span:2073:2086	28262254::span:262:293	1
28262254::span:2073:2086	28262254::span:485:516	1
28262254::span:2073:2086	28262254::span:603:633	1
28262254::span:2073:2086	28262254::span:746:777	1
28262254::span:2073:2086	28262254::span:838:868	1
28262254::span:2073:2086	28262254::span:998:1029	1
28262254::span:2073:2086	28262254::span:1096:1126	1
28262254::span:2073:2086	28262254::span:1181:1212	1
28262254::span:2073:2086	28262254::span:1334:1364	1
28262254::span:2073:2086	28262254::span:1597:1628	1
28262254::span:2073:2086	28262254::span:1937:1968	1
28262254::span:2073:2086	28262254::span:2035:2051	1
28262239::span:805:815	28262239::span:166:204	1
28262239::span:805:815	28262239::span:207:209	1
28262239::span:805:815	28262239::span:338:340	1
28262239::span:805:815	28262239::span:343:345	1
28262239::span:1076:1086	28262239::span:166:204	1
28262239::span:1076:1086	28262239::span:207:209	1
28262239::span:1076:1086	28262239::span:338:340	1
28262239::span:1076:1086	28262239::span:343:345	1
28262239::span:166:204	28262239::span:483:492	1
28262239::span:166:204	28262239::span:564:586	1
28262239::span:166:204	28262239::span:589:596	1
28262239::span:207:209	28262239::span:483:492	1
28262239::span:207:209	28262239::span:564:586	1
28262239::span:207:209	28262239::span:589:596	1
28262239::span:338:340	28262239::span:483:492	1
28262239::span:338:340	28262239::span:564:586	1
28262239::span:338:340	28262239::span:589:596	1
28262239::span:343:345	28262239::span:483:492	1
28262239::span:343:345	28262239::span:564:586	1
28262239::span:343:345	28262239::span:589:596	1
28262239::span:483:492	28262239::span:626:666	1
28262239::span:483:492	28262239::span:669:672	1
28262239::span:483:492	28262239::span:1130:1133	1
28262239::span:564:586	28262239::span:626:666	1
28262239::span:564:586	28262239::span:669:672	1
28262239::span:564:586	28262239::span:1130:1133	1
28262239::span:589:596	28262239::span:626:666	1
28262239::span:589:596	28262239::span:669:672	1
28262239::span:589:596	28262239::span:1130:1133	1
28262239::span:626:666	28262239::span:805:815	1
28262239::span:626:666	28262239::span:1076:1086	1
28262239::span:669:672	28262239::span:805:815	1
28262239::span:669:672	28262239::span:1076:1086	1
28262239::span:1130:1133	28262239::span:805:815	1
28262239::span:1130:1133	28262239::span:1076:1086	1
28262239::span:805:815	28262239::span:626:666	1
28262239::span:805:815	28262239::span:669:672	1
28262239::span:805:815	28262239::span:1130:1133	1
28262239::span:1076:1086	28262239::span:626:666	1
28262239::span:1076:1086	28262239::span:669:672	1
28262239::span:1076:1086	28262239::span:1130:1133	1
28262239::span:626:666	28262239::span:483:492	1
28262239::span:626:666	28262239::span:564:586	1
28262239::span:626:666	28262239::span:589:596	1
28262239::span:669:672	28262239::span:483:492	1
28262239::span:669:672	28262239::span:564:586	1
28262239::span:669:672	28262239::span:589:596	1
28262239::span:1130:1133	28262239::span:483:492	1
28262239::span:1130:1133	28262239::span:564:586	1
28262239::span:1130:1133	28262239::span:589:596	1
28262239::span:483:492	28262239::span:166:204	1
28262239::span:483:492	28262239::span:207:209	1
28262239::span:483:492	28262239::span:338:340	1
28262239::span:483:492	28262239::span:343:345	1
28262239::span:564:586	28262239::span:166:204	1
28262239::span:564:586	28262239::span:207:209	1
28262239::span:564:586	28262239::span:338:340	1
28262239::span:564:586	28262239::span:343:345	1
28262239::span:589:596	28262239::span:166:204	1
28262239::span:589:596	28262239::span:207:209	1
28262239::span:589:596	28262239::span:338:340	1
28262239::span:589:596	28262239::span:343:345	1
28262211::span:1347:1349	28262211::span:595:622	1
28262211::span:1347:1349	28262211::span:1025:1052	1
28262211::span:595:622	28262211::span:374:376	1
28262211::span:595:622	28262211::span:1197:1199	1
28262211::span:1025:1052	28262211::span:374:376	1
28262211::span:1025:1052	28262211::span:1197:1199	1
28262211::span:374:376	28262211::span:595:622	1
28262211::span:374:376	28262211::span:1025:1052	1
28262211::span:1197:1199	28262211::span:595:622	1
28262211::span:1197:1199	28262211::span:1025:1052	1
28262211::span:595:622	28262211::span:392:394	1
28262211::span:595:622	28262211::span:894:896	1
28262211::span:1025:1052	28262211::span:392:394	1
28262211::span:1025:1052	28262211::span:894:896	1
28262211::span:392:394	28262211::span:595:622	1
28262211::span:392:394	28262211::span:1025:1052	1
28262211::span:894:896	28262211::span:595:622	1
28262211::span:894:896	28262211::span:1025:1052	1
28262211::span:595:622	28262211::span:345:347	1
28262211::span:595:622	28262211::span:831:833	1
28262211::span:595:622	28262211::span:1189:1191	1
28262211::span:1025:1052	28262211::span:345:347	1
28262211::span:1025:1052	28262211::span:831:833	1
28262211::span:1025:1052	28262211::span:1189:1191	1
28262211::span:345:347	28262211::span:62:76	1
28262211::span:345:347	28262211::span:270:284	1
28262211::span:345:347	28262211::span:507:521	1
28262211::span:345:347	28262211::span:541:555	1
28262211::span:345:347	28262211::span:968:982	1
28262211::span:345:347	28262211::span:1114:1128	1
28262211::span:345:347	28262211::span:1398:1412	1
28262211::span:345:347	28262211::span:1604:1618	1
28262211::span:345:347	28262211::span:1777:1791	1
28262211::span:831:833	28262211::span:62:76	1
28262211::span:831:833	28262211::span:270:284	1
28262211::span:831:833	28262211::span:507:521	1
28262211::span:831:833	28262211::span:541:555	1
28262211::span:831:833	28262211::span:968:982	1
28262211::span:831:833	28262211::span:1114:1128	1
28262211::span:831:833	28262211::span:1398:1412	1
28262211::span:831:833	28262211::span:1604:1618	1
28262211::span:831:833	28262211::span:1777:1791	1
28262211::span:1189:1191	28262211::span:62:76	1
28262211::span:1189:1191	28262211::span:270:284	1
28262211::span:1189:1191	28262211::span:507:521	1
28262211::span:1189:1191	28262211::span:541:555	1
28262211::span:1189:1191	28262211::span:968:982	1
28262211::span:1189:1191	28262211::span:1114:1128	1
28262211::span:1189:1191	28262211::span:1398:1412	1
28262211::span:1189:1191	28262211::span:1604:1618	1
28262211::span:1189:1191	28262211::span:1777:1791	1
28262211::span:62:76	28262211::span:350:371	1
28262211::span:270:284	28262211::span:350:371	1
28262211::span:507:521	28262211::span:350:371	1
28262211::span:541:555	28262211::span:350:371	1
28262211::span:968:982	28262211::span:350:371	1
28262211::span:1114:1128	28262211::span:350:371	1
28262211::span:1398:1412	28262211::span:350:371	1
28262211::span:1604:1618	28262211::span:350:371	1
28262211::span:1777:1791	28262211::span:350:371	1
28262211::span:350:371	28262211::span:62:76	1
28262211::span:350:371	28262211::span:270:284	1
28262211::span:350:371	28262211::span:507:521	1
28262211::span:350:371	28262211::span:541:555	1
28262211::span:350:371	28262211::span:968:982	1
28262211::span:350:371	28262211::span:1114:1128	1
28262211::span:350:371	28262211::span:1398:1412	1
28262211::span:350:371	28262211::span:1604:1618	1
28262211::span:350:371	28262211::span:1777:1791	1
28262211::span:62:76	28262211::span:379:380	1
28262211::span:62:76	28262211::span:885:886	1
28262211::span:62:76	28262211::span:1320:1321	1
28262211::span:62:76	28262211::span:1352:1353	1
28262211::span:62:76	28262211::span:1422:1423	1
28262211::span:62:76	28262211::span:1805:1806	1
28262211::span:270:284	28262211::span:379:380	1
28262211::span:270:284	28262211::span:885:886	1
28262211::span:270:284	28262211::span:1320:1321	1
28262211::span:270:284	28262211::span:1352:1353	1
28262211::span:270:284	28262211::span:1422:1423	1
28262211::span:270:284	28262211::span:1805:1806	1
28262211::span:507:521	28262211::span:379:380	1
28262211::span:507:521	28262211::span:885:886	1
28262211::span:507:521	28262211::span:1320:1321	1
28262211::span:507:521	28262211::span:1352:1353	1
28262211::span:507:521	28262211::span:1422:1423	1
28262211::span:507:521	28262211::span:1805:1806	1
28262211::span:541:555	28262211::span:379:380	1
28262211::span:541:555	28262211::span:885:886	1
28262211::span:541:555	28262211::span:1320:1321	1
28262211::span:541:555	28262211::span:1352:1353	1
28262211::span:541:555	28262211::span:1422:1423	1
28262211::span:541:555	28262211::span:1805:1806	1
28262211::span:968:982	28262211::span:379:380	1
28262211::span:968:982	28262211::span:885:886	1
28262211::span:968:982	28262211::span:1320:1321	1
28262211::span:968:982	28262211::span:1352:1353	1
28262211::span:968:982	28262211::span:1422:1423	1
28262211::span:968:982	28262211::span:1805:1806	1
28262211::span:1114:1128	28262211::span:379:380	1
28262211::span:1114:1128	28262211::span:885:886	1
28262211::span:1114:1128	28262211::span:1320:1321	1
28262211::span:1114:1128	28262211::span:1352:1353	1
28262211::span:1114:1128	28262211::span:1422:1423	1
28262211::span:1114:1128	28262211::span:1805:1806	1
28262211::span:1398:1412	28262211::span:379:380	1
28262211::span:1398:1412	28262211::span:885:886	1
28262211::span:1398:1412	28262211::span:1320:1321	1
28262211::span:1398:1412	28262211::span:1352:1353	1
28262211::span:1398:1412	28262211::span:1422:1423	1
28262211::span:1398:1412	28262211::span:1805:1806	1
28262211::span:1604:1618	28262211::span:379:380	1
28262211::span:1604:1618	28262211::span:885:886	1
28262211::span:1604:1618	28262211::span:1320:1321	1
28262211::span:1604:1618	28262211::span:1352:1353	1
28262211::span:1604:1618	28262211::span:1422:1423	1
28262211::span:1604:1618	28262211::span:1805:1806	1
28262211::span:1777:1791	28262211::span:379:380	1
28262211::span:1777:1791	28262211::span:885:886	1
28262211::span:1777:1791	28262211::span:1320:1321	1
28262211::span:1777:1791	28262211::span:1352:1353	1
28262211::span:1777:1791	28262211::span:1422:1423	1
28262211::span:1777:1791	28262211::span:1805:1806	1
28262211::span:379:380	28262211::span:62:76	1
28262211::span:379:380	28262211::span:270:284	1
28262211::span:379:380	28262211::span:507:521	1
28262211::span:379:380	28262211::span:541:555	1
28262211::span:379:380	28262211::span:968:982	1
28262211::span:379:380	28262211::span:1114:1128	1
28262211::span:379:380	28262211::span:1398:1412	1
28262211::span:379:380	28262211::span:1604:1618	1
28262211::span:379:380	28262211::span:1777:1791	1
28262211::span:885:886	28262211::span:62:76	1
28262211::span:885:886	28262211::span:270:284	1
28262211::span:885:886	28262211::span:507:521	1
28262211::span:885:886	28262211::span:541:555	1
28262211::span:885:886	28262211::span:968:982	1
28262211::span:885:886	28262211::span:1114:1128	1
28262211::span:885:886	28262211::span:1398:1412	1
28262211::span:885:886	28262211::span:1604:1618	1
28262211::span:885:886	28262211::span:1777:1791	1
28262211::span:1320:1321	28262211::span:62:76	1
28262211::span:1320:1321	28262211::span:270:284	1
28262211::span:1320:1321	28262211::span:507:521	1
28262211::span:1320:1321	28262211::span:541:555	1
28262211::span:1320:1321	28262211::span:968:982	1
28262211::span:1320:1321	28262211::span:1114:1128	1
28262211::span:1320:1321	28262211::span:1398:1412	1
28262211::span:1320:1321	28262211::span:1604:1618	1
28262211::span:1320:1321	28262211::span:1777:1791	1
28262211::span:1352:1353	28262211::span:62:76	1
28262211::span:1352:1353	28262211::span:270:284	1
28262211::span:1352:1353	28262211::span:507:521	1
28262211::span:1352:1353	28262211::span:541:555	1
28262211::span:1352:1353	28262211::span:968:982	1
28262211::span:1352:1353	28262211::span:1114:1128	1
28262211::span:1352:1353	28262211::span:1398:1412	1
28262211::span:1352:1353	28262211::span:1604:1618	1
28262211::span:1352:1353	28262211::span:1777:1791	1
28262211::span:1422:1423	28262211::span:62:76	1
28262211::span:1422:1423	28262211::span:270:284	1
28262211::span:1422:1423	28262211::span:507:521	1
28262211::span:1422:1423	28262211::span:541:555	1
28262211::span:1422:1423	28262211::span:968:982	1
28262211::span:1422:1423	28262211::span:1114:1128	1
28262211::span:1422:1423	28262211::span:1398:1412	1
28262211::span:1422:1423	28262211::span:1604:1618	1
28262211::span:1422:1423	28262211::span:1777:1791	1
28262211::span:1805:1806	28262211::span:62:76	1
28262211::span:1805:1806	28262211::span:270:284	1
28262211::span:1805:1806	28262211::span:507:521	1
28262211::span:1805:1806	28262211::span:541:555	1
28262211::span:1805:1806	28262211::span:968:982	1
28262211::span:1805:1806	28262211::span:1114:1128	1
28262211::span:1805:1806	28262211::span:1398:1412	1
28262211::span:1805:1806	28262211::span:1604:1618	1
28262211::span:1805:1806	28262211::span:1777:1791	1
28262211::span:62:76	28262211::span:383:384	1
28262211::span:62:76	28262211::span:839:840	1
28262211::span:270:284	28262211::span:383:384	1
28262211::span:270:284	28262211::span:839:840	1
28262211::span:507:521	28262211::span:383:384	1
28262211::span:507:521	28262211::span:839:840	1
28262211::span:541:555	28262211::span:383:384	1
28262211::span:541:555	28262211::span:839:840	1
28262211::span:968:982	28262211::span:383:384	1
28262211::span:968:982	28262211::span:839:840	1
28262211::span:1114:1128	28262211::span:383:384	1
28262211::span:1114:1128	28262211::span:839:840	1
28262211::span:1398:1412	28262211::span:383:384	1
28262211::span:1398:1412	28262211::span:839:840	1
28262211::span:1604:1618	28262211::span:383:384	1
28262211::span:1604:1618	28262211::span:839:840	1
28262211::span:1777:1791	28262211::span:383:384	1
28262211::span:1777:1791	28262211::span:839:840	1
28262211::span:383:384	28262211::span:62:76	1
28262211::span:383:384	28262211::span:270:284	1
28262211::span:383:384	28262211::span:507:521	1
28262211::span:383:384	28262211::span:541:555	1
28262211::span:383:384	28262211::span:968:982	1
28262211::span:383:384	28262211::span:1114:1128	1
28262211::span:383:384	28262211::span:1398:1412	1
28262211::span:383:384	28262211::span:1604:1618	1
28262211::span:383:384	28262211::span:1777:1791	1
28262211::span:839:840	28262211::span:62:76	1
28262211::span:839:840	28262211::span:270:284	1
28262211::span:839:840	28262211::span:507:521	1
28262211::span:839:840	28262211::span:541:555	1
28262211::span:839:840	28262211::span:968:982	1
28262211::span:839:840	28262211::span:1114:1128	1
28262211::span:839:840	28262211::span:1398:1412	1
28262211::span:839:840	28262211::span:1604:1618	1
28262211::span:839:840	28262211::span:1777:1791	1
28262211::span:62:76	28262211::span:387:389	1
28262211::span:62:76	28262211::span:889:891	1
28262211::span:270:284	28262211::span:387:389	1
28262211::span:270:284	28262211::span:889:891	1
28262211::span:507:521	28262211::span:387:389	1
28262211::span:507:521	28262211::span:889:891	1
28262211::span:541:555	28262211::span:387:389	1
28262211::span:541:555	28262211::span:889:891	1
28262211::span:968:982	28262211::span:387:389	1
28262211::span:968:982	28262211::span:889:891	1
28262211::span:1114:1128	28262211::span:387:389	1
28262211::span:1114:1128	28262211::span:889:891	1
28262211::span:1398:1412	28262211::span:387:389	1
28262211::span:1398:1412	28262211::span:889:891	1
28262211::span:1604:1618	28262211::span:387:389	1
28262211::span:1604:1618	28262211::span:889:891	1
28262211::span:1777:1791	28262211::span:387:389	1
28262211::span:1777:1791	28262211::span:889:891	1
28262211::span:387:389	28262211::span:62:76	1
28262211::span:387:389	28262211::span:270:284	1
28262211::span:387:389	28262211::span:507:521	1
28262211::span:387:389	28262211::span:541:555	1
28262211::span:387:389	28262211::span:968:982	1
28262211::span:387:389	28262211::span:1114:1128	1
28262211::span:387:389	28262211::span:1398:1412	1
28262211::span:387:389	28262211::span:1604:1618	1
28262211::span:387:389	28262211::span:1777:1791	1
28262211::span:889:891	28262211::span:62:76	1
28262211::span:889:891	28262211::span:270:284	1
28262211::span:889:891	28262211::span:507:521	1
28262211::span:889:891	28262211::span:541:555	1
28262211::span:889:891	28262211::span:968:982	1
28262211::span:889:891	28262211::span:1114:1128	1
28262211::span:889:891	28262211::span:1398:1412	1
28262211::span:889:891	28262211::span:1604:1618	1
28262211::span:889:891	28262211::span:1777:1791	1
28262211::span:62:76	28262211::span:408:412	1
28262211::span:62:76	28262211::span:910:914	1
28262211::span:62:76	28262211::span:1145:1149	1
28262211::span:62:76	28262211::span:1359:1363	1
28262211::span:270:284	28262211::span:408:412	1
28262211::span:270:284	28262211::span:910:914	1
28262211::span:270:284	28262211::span:1145:1149	1
28262211::span:270:284	28262211::span:1359:1363	1
28262211::span:507:521	28262211::span:408:412	1
28262211::span:507:521	28262211::span:910:914	1
28262211::span:507:521	28262211::span:1145:1149	1
28262211::span:507:521	28262211::span:1359:1363	1
28262211::span:541:555	28262211::span:408:412	1
28262211::span:541:555	28262211::span:910:914	1
28262211::span:541:555	28262211::span:1145:1149	1
28262211::span:541:555	28262211::span:1359:1363	1
28262211::span:968:982	28262211::span:408:412	1
28262211::span:968:982	28262211::span:910:914	1
28262211::span:968:982	28262211::span:1145:1149	1
28262211::span:968:982	28262211::span:1359:1363	1
28262211::span:1114:1128	28262211::span:408:412	1
28262211::span:1114:1128	28262211::span:910:914	1
28262211::span:1114:1128	28262211::span:1145:1149	1
28262211::span:1114:1128	28262211::span:1359:1363	1
28262211::span:1398:1412	28262211::span:408:412	1
28262211::span:1398:1412	28262211::span:910:914	1
28262211::span:1398:1412	28262211::span:1145:1149	1
28262211::span:1398:1412	28262211::span:1359:1363	1
28262211::span:1604:1618	28262211::span:408:412	1
28262211::span:1604:1618	28262211::span:910:914	1
28262211::span:1604:1618	28262211::span:1145:1149	1
28262211::span:1604:1618	28262211::span:1359:1363	1
28262211::span:1777:1791	28262211::span:408:412	1
28262211::span:1777:1791	28262211::span:910:914	1
28262211::span:1777:1791	28262211::span:1145:1149	1
28262211::span:1777:1791	28262211::span:1359:1363	1
28262211::span:408:412	28262211::span:62:76	1
28262211::span:408:412	28262211::span:270:284	1
28262211::span:408:412	28262211::span:507:521	1
28262211::span:408:412	28262211::span:541:555	1
28262211::span:408:412	28262211::span:968:982	1
28262211::span:408:412	28262211::span:1114:1128	1
28262211::span:408:412	28262211::span:1398:1412	1
28262211::span:408:412	28262211::span:1604:1618	1
28262211::span:408:412	28262211::span:1777:1791	1
28262211::span:910:914	28262211::span:62:76	1
28262211::span:910:914	28262211::span:270:284	1
28262211::span:910:914	28262211::span:507:521	1
28262211::span:910:914	28262211::span:541:555	1
28262211::span:910:914	28262211::span:968:982	1
28262211::span:910:914	28262211::span:1114:1128	1
28262211::span:910:914	28262211::span:1398:1412	1
28262211::span:910:914	28262211::span:1604:1618	1
28262211::span:910:914	28262211::span:1777:1791	1
28262211::span:1145:1149	28262211::span:62:76	1
28262211::span:1145:1149	28262211::span:270:284	1
28262211::span:1145:1149	28262211::span:507:521	1
28262211::span:1145:1149	28262211::span:541:555	1
28262211::span:1145:1149	28262211::span:968:982	1
28262211::span:1145:1149	28262211::span:1114:1128	1
28262211::span:1145:1149	28262211::span:1398:1412	1
28262211::span:1145:1149	28262211::span:1604:1618	1
28262211::span:1145:1149	28262211::span:1777:1791	1
28262211::span:1359:1363	28262211::span:62:76	1
28262211::span:1359:1363	28262211::span:270:284	1
28262211::span:1359:1363	28262211::span:507:521	1
28262211::span:1359:1363	28262211::span:541:555	1
28262211::span:1359:1363	28262211::span:968:982	1
28262211::span:1359:1363	28262211::span:1114:1128	1
28262211::span:1359:1363	28262211::span:1398:1412	1
28262211::span:1359:1363	28262211::span:1604:1618	1
28262211::span:1359:1363	28262211::span:1777:1791	1
28262211::span:62:76	28262211::span:379:380	1
28262211::span:62:76	28262211::span:885:886	1
28262211::span:62:76	28262211::span:1320:1321	1
28262211::span:62:76	28262211::span:1352:1353	1
28262211::span:62:76	28262211::span:1422:1423	1
28262211::span:62:76	28262211::span:1805:1806	1
28262211::span:270:284	28262211::span:379:380	1
28262211::span:270:284	28262211::span:885:886	1
28262211::span:270:284	28262211::span:1320:1321	1
28262211::span:270:284	28262211::span:1352:1353	1
28262211::span:270:284	28262211::span:1422:1423	1
28262211::span:270:284	28262211::span:1805:1806	1
28262211::span:507:521	28262211::span:379:380	1
28262211::span:507:521	28262211::span:885:886	1
28262211::span:507:521	28262211::span:1320:1321	1
28262211::span:507:521	28262211::span:1352:1353	1
28262211::span:507:521	28262211::span:1422:1423	1
28262211::span:507:521	28262211::span:1805:1806	1
